Temp_Celcius,Synthesis_Duration_h,Scale_synthesis_ml,Precurcor_conc_mM,Capping agent concentration_mg/mL,Reducing agent quantity mL,UVVIs PEAKS nm,core size (nm),exposure dose concentration mg/mL,Exposure duration  (h),Bacteria reduction mm,Process_encoded,Steps_encoded,External_energy_encoded,Stirring_encoded,NEW_Capping agent_encoded,NEW_capping agent_Class_encoded,NEW_reducing agent_encoded,NEW_reducing agent_class_encoded,Order of reagent_CODE_encoded,treatment_encoded,shape_encoded,Method of determination_size_encoded,bacterial  Culture medium_encoded,bacterial  Species_encoded
60.0,0.08,25.0,3.0,2.0,5.0,420.0,55.0,0.025,24.0,12.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Escherichia coli
60.0,0.08,25.0,3.0,2.0,5.0,420.0,55.0,0.05,24.0,7.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Bacillus
60.0,0.08,25.0,3.0,2.0,5.0,420.0,55.0,0.05,24.0,12.5,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Escherichia coli
60.0,0.08,25.0,3.0,2.0,5.0,420.0,55.0,0.075,24.0,9.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Bacillus
60.0,0.08,25.0,3.0,2.0,5.0,420.0,55.0,0.075,24.0,8.5,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Escherichia coli
25.0,0.017,25.0,3.0,2.0,5.0,410.0,40.0,0.025,28.8,13.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Cladosporium_Acremonium,Calcateuticals anitratus,Aeromonas,Bacillus
40.0,0.017,25.0,3.0,2.0,5.0,410.0,40.0,0.025,31.2,9.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Cladosporium_Acremonium,Calcateuticals anitratus,Aeromonas,Escherichia coli
25.0,0.017,25.0,3.0,2.0,5.0,410.0,40.0,0.05,33.6,17.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Cladosporium_Acremonium,Calcateuticals anitratus,Aeromonas,Bacillus
40.0,0.017,25.0,3.0,2.0,5.0,410.0,40.0,0.05,31.2,9.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Cladosporium_Acremonium,Calcateuticals anitratus,Aeromonas,Escherichia coli
25.0,0.017,25.0,3.0,2.0,5.0,410.0,40.0,0.075,33.6,19.0,Aspergillus,Acinetobacter,Agrobacterium tumefaciens,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Cladosporium_Acremonium,Calcateuticals anitratus,Aeromonas,Bacillus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,40.0,24.0,0.0195,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Escherichia coli
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,50.0,24.0,0.02073,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Escherichia coli
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,60.0,24.0,0.02166,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Escherichia coli
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,40.0,24.0,0.01916,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Pseudomonas
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,50.0,24.0,0.021,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Pseudomonas
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,60.0,24.0,0.02167,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Pseudomonas
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,40.0,24.0,0.019,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Staphylococcus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,50.0,24.0,0.02116,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Staphylococcus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,60.0,24.0,0.02116,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Staphylococcus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,40.0,24.0,0.01833,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Bacillus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,50.0,24.0,0.01433,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Bacillus
35.0,48.0,100.0,1.0,2.0,20.0,435.0,40.0,60.0,24.0,0.01716,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Bacillus,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,9.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,108.35,0.2,24.0,1.17,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,56.25,0.2,24.0,12.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,446.0,20.5,0.2,24.0,15.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,446.0,20.5,0.2,24.0,10.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,446.0,20.5,0.2,24.0,8.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,446.0,20.5,0.2,24.0,10.3,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,12.3,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,9.7,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,9.3,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,12.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,11.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,11.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,452.0,40.6,0.2,24.0,5.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,108.35,0.2,24.0,1.6,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,780.0,108.35,0.2,24.0,1.4,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,780.0,108.35,0.2,24.0,1.23,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,108.35,0.2,24.0,1.2,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,56.25,0.2,24.0,12.3,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,780.0,56.25,0.2,24.0,9.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,780.0,56.25,0.2,24.0,9.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,56.25,0.2,24.0,13.3,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,57.4,0.2,24.0,1.6,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Escherichia coli
25.0,24.0,200.0,15.0,5.0,100.0,780.0,57.4,0.2,24.0,1.03,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Bacillus
25.0,24.0,200.0,15.0,5.0,100.0,780.0,57.4,0.2,24.0,1.06,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,57.4,0.2,24.0,1.27,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,780.0,57.4,0.2,24.0,1.33,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Acinetobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
25.0,24.0,200.0,15.0,5.0,100.0,446.0,20.5,0.2,24.0,9.0,Aspergillus,Acinetobacter,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Actinomycetes,Acinetobacter,Clostridiumhaemolyticum
20.0,2.0,6.0,1.0,1.5,5.0,420.0,40.0,0.22999999999999998,3.0,20.0,Aspergillus,Actinomycetes,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Aeromonas,Agrobacterium tumefaciens,Aeromonas,Staphylococcus
20.0,2.0,6.0,1.0,3.0,5.0,420.0,40.0,0.22999999999999998,3.0,20.0,Aspergillus,Actinomycetes,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Aeromonas,Agrobacterium tumefaciens,Aeromonas,Staphylococcus
20.0,2.0,6.0,1.0,6.0,5.0,420.0,40.0,0.26,3.0,40.0,Aspergillus,Actinomycetes,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Aeromonas,Agrobacterium tumefaciens,Aeromonas,Staphylococcus
20.0,2.0,6.0,1.0,12.0,5.0,450.0,32.0,340.0,3.0,5.0,Aspergillus,Actinomycetes,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Candida,Aeromonas,Pseudomonas
20.0,2.0,6.0,1.0,24.0,100.0,412.0,22.8724,0.1726,3.0,80.0,Aspergillus,Actinomycetes,Aspergillus,Actinomycetes,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Agrobacterium tumefaciens,Aspergillus,Calcateuticals anitratus,Candida,Aeromonas,Candida
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.05516,24.0,16.45,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Staphylococcus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.05516000000000001,24.0,17.22,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Streptococcus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,18.0,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Bacillus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,14.12,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Enterococcus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,16.0,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Enterococcus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,15.32,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Enterococcus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,17.76,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Escherichia coli
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.06115999999999999,24.0,15.0,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Pseudomonas
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.06115999999999999,24.0,16.33,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Pseudomonas
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.061160000000000006,24.0,11.44,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Pseudomonas
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.07374,24.0,13.24,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Klebsiella
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.052160000000000005,24.0,11.74,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Calcateuticals anitratus
121.0,0.25,100.0,1.0,1.0,10.0,437.0,15.0,0.06115999999999999,24.0,10.33,Aspergillus,Actinomycetes,Acinetobacter,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Calcateuticals anitratus,Campylobacter,Calcateuticals anitratus,Aspergillus,Salmonella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,9.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Klebsiella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,10.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Klebsiella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,9.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Klebsiella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,12.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Klebsiella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.016316,24.0,13.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Klebsiella
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,8.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Bacillus
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,9.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Bacillus
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,9.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Bacillus
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,11.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Bacillus
70.0,1.0,100.0,1.0,1.0,10.0,437.0,40.0,0.026316,24.0,11.0,Aspergillus,Actinomycetes,Actinomycetes,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Bacillus,Aspergillus,Bacillus
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,0.42499999999999993,17.0,8.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Escherichia coli
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,0.6199999999999999,17.0,11.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Pseudomonas
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,0.42499999999999993,17.0,12.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Bacillus
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,6.42,17.0,8.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Staphylococcus
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,6.42,17.0,8.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Candida
25.0,0.03,31.0,20.0,3.2,10.0,420.0,28.47,6.42,17.0,0.0,Aspergillus,Actinomycetes,Aspergillus,Aeromonas,Candida,Agrobacterium tumefaciens,Campylobacter,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Calcateuticals anitratus,Staphylococcus
25.0,48.0,100.0,1.0,1.0,10.0,418.0,22.0,0.02,24.0,10.0,Acinetobacter,Actinomycetes,Aspergillus,Aeromonas,Agrobacterium tumefaciens,Agrobacterium tumefaciens,Actinomycetes,Aeromonas,Actinomycetes,Aspergillus,Campylobacter,Calcateuticals anitratus,Aeromonas,Escherichia coli
